Date,AAPL,SPY,TSLA,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2022-11-18,148.63690185546875,376.94659423828125,180.19000244140625,37.16657257080078,47.55916976928711,40.4117431640625,33.2067985534668,94.01914978027344,64.28683471679688,67.53885650634766,33.40045928955078,30.72490119934082,126.43363952636719,68.25786590576172
2022-11-21,145.41445922851562,375.5760192871094,167.8699951171875,37.29203414916992,47.16548538208008,39.864871978759766,33.3100700378418,94.32169342041016,63.595733642578125,68.18097686767578,33.637474060058594,30.863245010375977,126.49003601074219,67.27022552490234
2022-11-22,147.54641723632812,380.6300964355469,169.91000366210938,38.137672424316406,47.86643600463867,41.11298751831055,33.64805603027344,95.04973602294922,64.82707214355469,68.67837524414062,33.80425262451172,31.12653350830078,127.58928680419922,68.03031921386719
2022-11-23,148.4208221435547,383.0286560058594,183.1999969482422,38.28636169433594,48.47137451171875,40.667545318603516,33.788883209228516,95.40902709960938,65.40135955810547,68.91350555419922,33.85691833496094,31.474611282348633,128.0966033935547,69.01309204101562
2022-11-25,145.51266479492188,382.9429931640625,182.86000061035156,38.27242660522461,48.2025146484375,40.517601013183594,33.901546478271484,95.77775573730469,65.02175903320312,68.95872497558594,34.05882263183594,31.657573699951172,128.857666015625,69.05182647705078
2022-11-28,141.69094848632812,376.83233642578125,182.9199981689453,37.41748046875,47.434349060058594,39.40620040893555,33.31946563720703,94.0380630493164,63.62981033325195,68.69646453857422,33.102012634277344,31.331815719604492,127.8899154663086,68.62580108642578
2022-11-29,138.6943817138672,376.18511962890625,180.8300018310547,37.54293441772461,47.45355224609375,40.001590728759766,33.51662063598633,94.61479949951172,63.006866455078125,68.4341812133789,33.655029296875,31.09975242614746,127.57051086425781,68.4079360961914
2022-11-30,145.43411254882812,388.03515625,194.6999969482422,38.4489860534668,49.46038818359375,40.20005798339844,34.08930969238281,96.17486572265625,66.17035675048828,69.80885314941406,34.44505310058594,31.87624740600586,130.6145782470703,70.76567840576172
2022-12-01,145.7091827392578,387.74969482421875,194.6999969482422,38.49544906616211,49.74846267700195,40.067745208740234,33.892154693603516,96.20323181152344,66.26280212402344,69.4923095703125,34.37483215332031,31.849470138549805,130.99037170410156,70.75597381591797
2022-12-02,145.2179412841797,387.3023681640625,194.86000061035156,38.918277740478516,49.87327575683594,39.82958984375,33.73255920410156,96.7516098022461,65.8783187866211,69.80885314941406,34.208045959472656,31.697744369506836,131.32862854003906,70.66400146484375
2022-12-05,144.0586700439453,380.3350830078125,182.4499969482422,38.146968841552734,49.08591079711914,38.64762878417969,32.89698791503906,95.13482666015625,64.78326416015625,68.93160247802734,33.62869644165039,31.519235610961914,130.06967163085938,68.62580108642578
2022-12-06,140.40390014648438,374.85260009765625,179.82000732421875,37.80778121948242,47.674400329589844,37.62883377075195,32.60593795776367,94.00968170166016,63.396183013916016,68.50655364990234,33.3741340637207,31.715587615966797,129.0831298828125,67.55586242675781
2022-12-07,138.46844482421875,374.21484375,174.0399932861328,37.72414779663086,47.434349060058594,37.5406379699707,32.47450256347656,93.88677978515625,63.07498550415039,68.79594421386719,33.44435501098633,31.568317413330078,130.1448211669922,67.14920806884766
2022-12-08,140.14846801757812,377.1465148925781,173.44000244140625,38.00293731689453,47.33832550048828,37.37303924560547,32.50267791748047,94.44461822509766,64.10676574707031,69.16673278808594,33.69014358520508,31.773601531982422,131.3192596435547,67.79792022705078
2022-12-09,139.66705322265625,374.3291015625,179.0500030517578,37.62657165527344,47.47275161743164,36.464515686035156,32.41817855834961,93.66931915283203,63.712547302246094,68.63314819335938,33.619911193847656,31.608491897583008,129.63746643066406,67.50260925292969
2022-12-12,141.95619201660156,379.72589111328125,167.82000732421875,37.951812744140625,47.84724426269531,37.42155075073242,32.85004425048828,95.27664947509766,65.1044921875,69.35667419433594,33.90080642700195,32.331424713134766,131.0186004638672,67.67205810546875
2022-12-13,142.91897583007812,382.6003723144531,160.9499969482422,38.47686004638672,48.65380859375,38.131614685058594,32.934539794921875,95.63594055175781,65.87345123291016,69.25717163085938,34.646949768066406,32.429603576660156,131.42257690429688,67.67205810546875
2022-12-14,140.69862365722656,380.1541442871094,156.8000030517578,38.06333541870117,48.02007293701172,37.89786911010742,32.521446228027344,95.45629119873047,65.3186264038086,69.21194458007812,34.313385009765625,32.389442443847656,131.62930297851562,67.1685562133789
2022-12-15,134.1063232421875,370.85504150390625,157.6699981689453,36.901737213134766,46.14765930175781,37.66853713989258,31.883039474487305,93.14929962158203,62.87543869018555,68.03626251220703,33.91837692260742,31.996732711791992,129.21466064453125,66.06474304199219
2022-12-16,132.15121459960938,366.4765625,150.22999572753906,36.74375534057617,46.138065338134766,37.205448150634766,31.638933181762695,92.75218963623047,62.0432014465332,67.70166015625,32.91767501831055,31.45230484008789,127.33558654785156,64.83020782470703
2022-12-19,130.04872131347656,363.3690490722656,149.8699951171875,36.26628494262695,45.05805969238281,37.20098876953125,31.553913116455078,92.2638931274414,61.21589660644531,67.65882873535156,32.52793502807617,31.32722282409668,126.86015319824219,63.78937530517578
2022-12-20,129.97996520996094,363.86627197265625,137.8000030517578,36.504783630371094,45.366085052490234,37.76241683959961,31.686168670654297,92.37789154052734,61.308631896972656,67.60417938232422,32.456912994384766,31.336217880249023,126.83179473876953,63.0466194152832
2022-12-21,133.07472229003906,369.306884765625,137.57000732421875,36.82278823852539,45.9628791809082,38.47978973388672,32.177433013916016,94.11638641357422,62.3238525390625,68.2782211303711,32.785400390625,31.772632598876953,128.5016632080078,64.05152130126953
2022-12-22,129.9111785888672,364.0382995605469,125.3499984741211,36.467376708984375,45.56821823120117,37.59309387207031,31.894018173217773,92.91939544677734,60.7522087097168,68.1233901977539,32.6255989074707,31.579174041748047,128.32240295410156,62.40581512451172
